,standard_id,Enzyme:,KEGG Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
4652,3393.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,4000.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4653,3394.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,170.0,,radioactivity,,1.7 = -log[Mg+2],3.6.1.1,,,,,
4654,3395.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,66.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4655,3396.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,1500.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4656,3397.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,650.0,,radioactivity,,2.7 = -log[Mg+2],3.6.1.1,,,,,
4657,3398.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,370.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4658,3399.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,180.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4659,3400.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,74.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4660,3401.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,920.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4661,3402.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,510.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4662,3403.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,370.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4663,3404.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,500.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4664,3405.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,3000.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4665,3406.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,61.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4666,3407.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,61.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4667,3408.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,430.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4668,3409.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,310.0,,radioactivity,,2.7 = -log[Mg+2],3.6.1.1,,,,,
4669,3410.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,450.0,,radioactivity,,2.3 = -log[Mg+2],3.6.1.1,,,,,
4670,3411.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,400.0,,radioactivity,,1.92 = -log[Mg+2],3.6.1.1,,,,,
4671,3412.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.15,1200.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4672,3413.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.82,180.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4673,3414.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,2600.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4674,3415.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,1200.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4675,3416.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,420.0,,radioactivity,,1.4 = -log[Mg+2],3.6.1.1,,,,,
4676,3417.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,140.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4677,3418.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,310.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4678,3419.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,1200.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4679,3420.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,400.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4680,3421.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,440.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4681,3422.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,180.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4682,3423.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,110.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4683,3424.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,74.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4684,3425.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,313.15,7.8,830.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4685,3426.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,313.15,7.8,830.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4686,3427.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,299.15,7.8,420.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4687,3428.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,313.15,7.8,320.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4688,3429.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,230.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4689,3430.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,302.15,7.8,210.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4690,3431.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,299.15,7.8,160.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4691,3432.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,293.15,7.8,130.0,,radioactivity,,1.6 = -log[Mg+2],3.6.1.1,,,,,
4692,3433.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,302.15,7.8,140.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4693,3434.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,293.15,7.8,82.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4694,3435.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,160.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4695,3436.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,302.15,7.8,110.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4696,3437.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,299.15,7.8,100.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4697,3438.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,293.15,7.8,81.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4698,3439.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,270.0,,radioactivity,,2.7 = -log[Mg+2],3.6.1.1,,,,,
4699,3440.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,970.0,,radioactivity,,2.22 = -log[Mg+2],3.6.1.1,,,,,
4700,3441.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,71.0,,radioactivity,,2.1 = -log[Mg+2],3.6.1.1,,,,,
4701,3442.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,72.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4702,3443.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,170.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4703,3444.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,110.0,,radioactivity,,2.22 = -log[Mg+2],3.6.1.1,,,,,
4704,3445.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,97.0,,radioactivity,,1.1 = -log[Mg+2],3.6.1.1,,,,,
4705,3446.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,82.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4706,3447.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,372.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4707,3448.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,270.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4708,3449.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,280.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4709,3450.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,82.0,,radioactivity,,1.4 = -log[Mg+2],3.6.1.1,,,,,
4710,3451.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,89.0,,radioactivity,,1.0 = -log[Mg+2],3.6.1.1,,,,,
4711,3452.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,170.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4712,3453.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,8.93,130.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4713,3454.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,98.0,,radioactivity,,1.4 = -log[Mg+2],3.6.1.1,,,,,
4714,3455.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.2,2600.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4715,3456.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,1000.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4716,3457.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,293.15,7.8,280.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4717,3458.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,293.15,7.8,280.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4718,3459.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,130.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4719,3460.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,350.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4720,3461.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,72.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4721,3462.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,6.42,570.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4722,3463.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,690.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4723,3464.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,110.0,,radioactivity,,1.7 = -log[Mg+2],3.6.1.1,,,,,
4724,3465.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.0,190.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4725,3466.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,660.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4726,3467.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,313.15,7.8,230.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4727,3468.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,540.0,,radioactivity,,3.3 = -log[Mg+2],3.6.1.1,,,,,
4728,3469.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,900.0,,radioactivity,,3.3 = -log[Mg+2],3.6.1.1,,,,,
4729,3470.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,302.15,7.8,490.0,,radioactivity,,2.0 = -log[Mg+2],3.6.1.1,,,,,
4730,3471.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,299.15,7.8,110.0,,radioactivity,,1.3 = -log[Mg+2],3.6.1.1,,,,,
4731,3472.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,400.0,,radioactivity,,2.4 = -log[Mg+2],3.6.1.1,,,,,
4732,3473.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,84DEM,308.15,7.8,530.0,,radioactivity,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4733,3474.0,sulfate adenylyltransferase,kegg:C00002 + kegg:C00059 = kegg:C00013 + kegg:C00224,ATP(aq) + sulfate(aq) = pyrophosphate(aq) + adenylylsulfate(aq),,76FAR/CRY,303.15,8.0,2.5e-09,,radioactivity,,,2.7.7.4,,,,,
4734,3487.0,CO-methylating acetyl-CoA synthase,kegg:C00024 + kegg:C06021 = kegg:C00237 + kegg:C06020 + kegg:C00010,acetyl-CoA(aq) + corrinoid protein(aq) = carbon monoxide(aq) + methylcorrinoid protein(aq) + CoA(aq),,06TAN/SUR,298.15,8.0,5e-05,,chromatography,,,2.3.1.169,,,,,
4735,3489.0,"glucan 1,4--glucosidase",kegg:C05402 + kegg:C00001 = kegg:C00124 + kegg:C00031,#NAME,,97PES/PRI,318.15,4.5,40.0,,GC + MS,,,3.2.1.3,,,,,
4736,3490.0,"glucan 1,4--glucosidase",kegg:C05402 + kegg:C00001 = kegg:C00124 + kegg:C00031,#NAME,,97PES/PRI,318.15,4.5,53.0,,GC + MS,,,3.2.1.3,,,,,
4737,3496.0,"glucan 1,4--glucosidase",kegg:C00252 + kegg:C00001 = 2 kegg:C00031,-isomaltose(aq) + H2O(l) = 2 D-glucose(aq),,97PES/PRI,318.15,4.5,81.0,,GC + MS,,,3.2.1.3,,,,,
4738,3521.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,7.3,980.0,,spectrophotometry,,2.3 = -log[Mg+2],3.6.1.1,,,,,
4739,3522.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,1280.0,,spectrophotometry,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4740,3523.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,300.0,,spectrophotometry,,2.3 = -log[Mg+2],3.6.1.1,,,,,
4741,3524.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,152.0,,spectrophotometry,,1.96 = -log[Mg+2],3.6.1.1,,,,,
4742,3525.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,650.0,,spectrophotometry,,2.6 = -log[Mg+2],3.6.1.1,,,,,
4743,3526.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,330.0,,spectrophotometry,,2.3 = -log[Mg+2],3.6.1.1,,,,,
4744,3527.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,158.0,,spectrophotometry,,1.96 = -log[Mg+2],3.6.1.1,,,,,
4745,3528.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,126.0,,spectrophotometry,,1.82 = -log[Mg+2],3.6.1.1,,,,,
4746,3529.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,184.0,,spectrophotometry,,1.96 = -log[Mg+2],3.6.1.1,,,,,
4747,3530.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,2820.0,,spectrophotometry,,3.0 = -log[Mg+2],3.6.1.1,,,,,
4748,3531.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,1050.0,,spectrophotometry,,2.6 = -log[Mg+2],3.6.1.1,,,,,
4749,3532.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,330.0,,spectrophotometry,,2.12 = -log[Mg+2],3.6.1.1,,,,,
4750,3533.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,228.0,,spectrophotometry,,1.96 = -log[Mg+2],3.6.1.1,,,,,
4751,3534.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,116.0,,spectrophotometry,,1.82 = -log[Mg+2],3.6.1.1,,,,,
4752,3535.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,195.0,,spectrophotometry,,2.12 = -log[Mg+2],3.6.1.1,,,,,
4753,3536.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,86DAL/REN,303.15,8.0,2230.0,,spectrophotometry,,3.0 = -log[Mg+2],3.6.1.1,,,,,
