,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
3684,3684,,,aminoacylase,,,N-acetyl-L-valine(aq) + H2O(l) = acetate(aq) + L-valine(aq),Iborra J.L.; Obon J.M.; Manjon A.; Canovas M.; Biocatal.; 7 37 (1992).,92IBO/OBO_1030,323.15,9,7.47,,spectrophotometry,acetate + NaOH,,3.5.1.14,,,,,
3685,3685,,1053,ribitol dehydrogenase,kegg:C00474 + kegg:C00003 = kegg:C00309 + kegg:C00004,,ribitol(aq) + NAD(aq) = D-ribulose(aq) + NADH(aq),Kahle C.; Schneider K.-H.; Giffhorn F.; J. Gen. Microbiol.; 138 1277 (1992).,92KAH/SCH_189,298.15,7,0.0033,,spectrophotometry,phosphate (0.1 mol dm-3),,1.1.1.56,,, ,,
3686,3686,,1561,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Keruchenko J.S.; Keruchenko I.D.; Gladilin K.L.; Zaitsev V.N.; Chirgadze N.Y.; Biochim. Biophys. Acta; 1122 85 (1992).,92KER/KER_1155,298.15,7.6,4.3,,spectrophotometry,potassium phosphate (0.05 mol dm-3),,4.2.1.2,,, ,,
3687,3687,,843,phosphopentomutase,kegg:C00620 = kegg:C00117,,D-ribose 1-phosphate(aq) = D-ribose 5-phosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_1411,311.15,7,26,,enzymatic assay,Mops,3.0 = -log[Mg+2],5.4.2.7,,0.001 Mg2+,0.25,,
3688,3688,,515,purine-nucleoside phosphorylase,kegg:C00387 + kegg:C00009 = kegg:C00242 + kegg:C00620,,guanosine(aq) + orthophosphate(aq) = guanine(aq) + Î±-D-ribose 1-phosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_458,311.15,7,0.00926,,HPLC and enzymatic assay,Mops,3.0 = -log[Mg+2],2.4.2.1,,0.001 Mg2+,0.25,,
3689,3689,,137,purine-nucleoside phosphorylase,kegg:C00294 + kegg:C00009 = kegg:C00262 + kegg:C00620,,inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + Î±-D-ribose 1-phosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_464,311.15,7,0.0164,,HPLC and enzymatic assay,Mops,3.0 = -log[Mg+2],2.4.2.1,,0.001 Mg2+,0.25,,
3690,3690,,1578,purine-nucleoside phosphorylase,kegg:C01762 + kegg:C00009 = kegg:C00385 + kegg:C00620,,xanthosine(aq) + orthophosphate(aq) = xanthine(aq) + Î±-D-ribose 1-phosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_466,311.15,7,0.0156,,HPLC and enzymatic assay,Mops,3.0 = -log[Mg+2],2.4.2.1,,0.001 Mg2+,0.25,,
3691,3691,,1246,adenine phosphoribosyltransferase,kegg:C00147 + kegg:C00119 = kegg:C00020 + kegg:C00013,,adenine(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq) = AMP(aq) + pyrophosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_475,311.15,7.4,2000,,spectrophotometry and fluorimetry,{Tris (0.025 mol dm-3) + HCl} and {(Na2HPO4 + NaH2PO4) (0.060 mol dm-3)},3.0 = -log[Mg+2],2.4.2.7,,0.001 Mg2+,0.25,,
3692,3692,,1243,hypoxanthine phosphoribosyltransferase,kegg:C00242 + kegg:C00119 = kegg:C00144 + kegg:C00013,,guanine(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq) = GMP(aq) + pyrophosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_478,311.15,7.4,100000,,spectrophotometry and fluorimetry,{Tris (0.025 mol dm-3) + HCl} and {(Na2HPO4 + NaH2PO4) (0.060 mol dm-3)},3.0 = -log[Mg+2],2.4.2.8,,0.001 Mg2+,0.25,,
3693,3693,,1244,hypoxanthine phosphoribosyltransferase,kegg:C00262 + kegg:C00119 = kegg:C00130 + kegg:C00013,,hypoxanthine(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq) = IMP(aq) + pyrophosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_479,311.15,7.4,100000,,spectrophotometry and fluorimetry,{Tris (0.025 mol dm-3) + HCl} and {(Na2HPO4 + NaH2PO4) (0.060 mol dm-3)},3.0 = -log[Mg+2],2.4.2.8,,0.001 Mg2+,0.25,,
3694,3694,,692,ribose-phosphate pyrophosphokinase,kegg:C00002 + kegg:C00117 = kegg:C00020 + kegg:C00119,,ATP(aq) + D-ribose 5-phosphate(aq) = AMP(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_675,311.15,7.4,64.8,,spectrophotometry and fluorimetry,{Tris (0.025 mol dm-3) + HCl} and {(Na2HPO4 + NaH2PO4) (0.060 mol dm-3)},3.0 = -log[Mg+2],2.7.6.1,,0.001 Mg2+,0.25,,
3695,3695,,88,5'-nucleosidase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Kim Y.-A.; King M.T.; Teague W.E. Jr.; Rufo G.A. Jr.; Veech R.L.; Passonneau J.V.; Am. J. Physiol.; 262 E344 (1992).,92KIM/KIN_829,311.15,7,176,,enzymatic assay,Mops,3.0 = -log[Mg+2],3.1.3.5,,0.001 Mg2+,0.25,,
3696,3696,,2869,cellobiose phosphorylase,kegg:C00185 + kegg:C00009 = kegg:C00031 + kegg:C00103,,cellobiose(aq) + orthophosphate(aq) = D-glucose(aq) + Î±-D-glucose 1-phosphate(aq),Kitaoka M.; Sasaki T.; Taniguchi H.; Biosci. Biotech. Biochem.; 56 652 (1992).,92KIT/SAS_445,310.15,7,0.32,,enzymatic assay,Tris (0.050 mol dm-3) + HCl,,2.4.1.20,,, ,,
3697,3697,,510,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,278.3,7.5,0.00898,,HPLC,none,,4.1.3.3,,, ,,
3698,3698,,512,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,287.9,7.5,0.0165,,HPLC,none,,4.1.3.3,,, ,,
3699,3699,,511,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,298.15,7.5,0.034,,HPLC,none,,4.1.3.3,,, ,,
3700,3700,,513,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,309.8,7.5,0.0641,,HPLC,none,,4.1.3.3,,, ,,
3701,3701,,508,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,309.8,7.5,0.0758,,HPLC,none,,4.1.3.3,,, ,,
3702,3702,,509,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1121,317.7,7.5,0.127,,HPLC,none,,4.1.3.3,,, ,,
3703,3703,,3771,N-acylglucosamine 2-epimerase,kegg:C00140 = kegg:C00645,,N-acetyl-D-glucosamine(aq) = N-acetyl-D-mannosamine(aq),"Kragl U.; ""Reaktionstechnik biokatatischer Prozesse am Beispiel der kontinuierlichen enzymatischen Synthese von N-Acetylneuraminsdure""; Thesis Universitdt Bonn (1992).",92KRA_1273,298.15,7.5,0.201,, ,none,,5.1.3.8,,, ,,
3704,3704,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,285.7,,3000,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3705,3705,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,285.7,,860,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3706,3706,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,294.1,,1600,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3707,3707,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,294.1,,510,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3708,3708,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,303,,810,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3709,3709,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,303,,350,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3710,3710,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,312.5,,400,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3711,3711,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,312.5,,220,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3712,3712,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,322.6,,290,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3713,3713,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,322.6,,150,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3714,3714,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,333.3,,200,,HPLC,citrate + NaOH,,3.2.1.41,,,,,
3715,3715,,,"a-dextrin endo-1,6-a-glucosidase",,,maltosyl-Î²-cyclomaltoheptaose(aq) + H2O(l) = cyclomaltoheptaose(aq) + maltose(aq),Lee Y.-H.; Han I.-K.; Kor. J. Appl. Microbiol. Biotechnol.; 20 422 (1992).,92LEE/HAN_945,333.3,,110,,HPLC,citrate + NaOH,poly(ethylene glycol) 6000 10 % (w/w),3.2.1.41,,,,,
3716,3716,,,triacylglycerol lipase,,,diolein(aq) + H2O(l) = oleic acid(aq) + monoolein(aq),Lortie R.; Trani M.; Ergan F.; Prog. Biotechnol.; 8 519 (1992),92LOR/TRA_737,333.15,,0.02,,HPLC,,,3.1.1.3,,,,,
3717,3717,,,triacylglycerol lipase,,,monoolein(aq) + H2O(l) = oleic acid(aq) + glycerol(aq),Lortie R.; Trani M.; Ergan F.; Prog. Biotechnol.; 8 519 (1992),92LOR/TRA_739,333.15,,0.48,,HPLC,,,3.1.1.3,,,,,
3718,3718,,,triacylglycerol lipase,,,triolein(aq) + H2O(l) = oleic acid(aq) + diolein(aq),Lortie R.; Trani M.; Ergan F.; Prog. Biotechnol.; 8 519 (1992),92LOR/TRA_741,333.15,,0.083,,HPLC,,,3.1.1.3,,,,,
3719,3719,,2613,alkaline phosphatase,kegg:C03360 + kegg:C00001 = kegg:C00870 + kegg:C00009,,4-nitrophenyl phosphate(aq) + H2O(l) = 4-nitrophenol(aq) + orthophosphate(aq),Rekharsky M.V.; Tishchenko S.A.; Vestn. Mosk. Univ. Ser. 2 Khim.; 32 460 (1992).,92REK/TIS_794,298.15,8.5,,,calorimetry,Tris (0.05 mol dm-3) + HCl,,3.1.3.1,,, ,,-43.2
3720,3720,,1316,acid phosphatase,kegg:C03360 + kegg:C00001 = kegg:C00870 + kegg:C00009,,4-nitrophenyl phosphate(aq) + H2O(l) = 4-nitrophenol(aq) + orthophosphate(aq),Rekharsky M.V.; Tishchenko S.A.; Vestn. Mosk. Univ. Ser. 2 Khim.; 32 460 (1992).,92REK/TIS_826,298.15,3,,,calorimetry,acetate (0.05 mol dm-3),,3.1.3.2,,, ,,-25.9
3721,3721,,351,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.02,0.00388,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.13 = -log[Mg+2],2.7.3.2,,0.000748 Mg2+,0.25,,
3722,3722,,366,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.02,0.00376,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.12 = -log[Mg+2],2.7.3.2,,0.000757 Mg2+,0.25,,
3723,3723,,350,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.03,0.00481,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.21 = -log[Mg+2],2.7.3.2,,0.000619 Mg2+,0.25,,
3724,3724,,347,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.03,0.00444,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.1 = -log[Mg+2],2.7.3.2,,0.000635 Mg2+,0.25,,
3725,3725,,348,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.03,0.00439,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.1 = -log[Mg+2],2.7.3.2,,0.000803 Mg2+,0.25,,
3726,3726,,349,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.03,0.00444,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.2 = -log[Mg+2],2.7.3.2,,0.000803 Mg2+,0.25,,
3727,3727,,352,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.07,0.00389,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.16 = -log[Mg+2],2.7.3.2,,0.000689 Mg2+,0.25,,
3728,3728,,369,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,278.15,7.07,0.00382,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.16 = -log[Mg+2],2.7.3.2,,0.000693 Mg2+,0.25,,
3729,3729,,367,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,6.99,0.00467,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.16 = -log[Mg+2],2.7.3.2,,0.000689 Mg2+,0.25,,
3730,3730,,357,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,6.99,0.00465,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.15 = -log[Mg+2],2.7.3.2,,0.000701 Mg2+,0.25,,
3731,3731,,355,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7,0.0049,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.25 = -log[Mg+2],2.7.3.2,,0.000563 Mg2+,0.25,,
3732,3732,,356,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7,0.00552,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.24 = -log[Mg+2],2.7.3.2,,0.000575 Mg2+,0.25,,
3733,3733,,354,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7,0.00535,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.13 = -log[Mg+2],2.7.3.2,,0.000733 Mg2+,0.25,,
3734,3734,,353,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7,0.005,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.13 = -log[Mg+2],2.7.3.2,,0.000745 Mg2+,0.25,,
3735,3735,,362,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7.04,0.00467,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.2 = -log[Mg+2],2.7.3.2,,0.000628 Mg2+,0.25,,
3736,3736,,359,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,288.15,7.04,0.0045,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.2 = -log[Mg+2],2.7.3.2,,0.00063 Mg2+,0.25,,
3737,3737,,340,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.96,0.00518,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.2 = -log[Mg+2],2.7.3.2,,0.000625 Mg2+,0.25,,
3738,3738,,368,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.96,0.0051,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.2 = -log[Mg+2],2.7.3.2,,0.000633 Mg2+,0.25,,
3739,3739,,337,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.97,0.00565,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.18 = -log[Mg+2],2.7.3.2,,0.000666 Mg2+,0.25,,
3740,3740,,360,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.97,0.00602,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.16 = -log[Mg+2],2.7.3.2,,0.000686 Mg2+,0.25,,
3741,3741,,339,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.98,0.00629,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.29 = -log[Mg+2],2.7.3.2,,0.000509 Mg2+,0.25,,
3742,3742,,338,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,6.98,0.0069,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.28 = -log[Mg+2],2.7.3.2,,0.000525 Mg2+,0.25,,
3743,3743,,341,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,7.01,0.005,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.26 = -log[Mg+2],2.7.3.2,,0.000551 Mg2+,0.25,,
3744,3744,,363,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Teague W.E. Jr.; Dobson G.P.; J. Biol. Chem.; 267 14084 (1992).,92TEA/DOB_604,298.15,7.01,0.00535,,spectrophotometry and fluorimetry,potassium phosphate (0.05 mol dm-3),3.25 = -log[Mg+2],2.7.3.2,,0.000556 Mg2+,0.25,,
