,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
4341,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_67,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1697,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,288.15,6.82,0.0236,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4342,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_78,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1698,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,308.15,6.25,0.0208,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4343,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_89,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1699,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,278.15,5.88,0.00145,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4344,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_91,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1700,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,278.15,6.8,0.0111,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4345,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_90,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1701,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,278.15,6.32,0.0037,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4346,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_71,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1702,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,298.15,5.92,0.00636,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4347,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_96,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1703,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,288.15,6.25,0.00651,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4348,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_100,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1704,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,288.15,7.74,0.15,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4349,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_109,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1705,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,308.15,6.61,0.0425,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4350,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_98,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1706,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,288.15,7.18,0.0428,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,0.25,0.25,nan
4351,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1707,alcohol dehydrogenase,kegg:C01845 + kegg:C00006 = kegg:C00207 + kegg:C00005,nan,2-propanol(aq) + NADP(ox)(aq) = acetone(aq) + NADP(red)(aq),nan,03KIN,288.15,7.18,0.0428,nan,spectrophotometry coupled with enzymatic assay,nan, ,1.1.1.2,nan,nan,nan,0.25,nan
4352,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_4053,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1773,homoserine dehydrogenase,kegg:C00263 + kegg:C00006 = kegg:C00441 + kegg:C00005,nan,L-homoserine(aq) + NADP(ox)(aq) = L-aspartate 4-semialdehyde(aq) + NADP(red)(aq),nan,92WED/LEY,310.15,9.0,0.01,nan,spectrophotometry and radioactivity,nan, ,1.1.1.3,nan,nan,nan, ,nan
4353,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2761,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1824,"glucan 1,4--glucosidase",kegg:C00208 + kegg:C00001 = 2 kegg:C00031,nan,maltose(aq) + H2O(l) = 2 D-glucose(aq),nan,78OKA/GEN,303.15, ,322.0,nan,paper chromatography,nan, ,3.2.1.3,nan,nan,nan, ,nan
4354,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_127,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1830,"saccharopine dehydrogenase (NAD+, L-lysine-forming)",kegg:C00449 + kegg:C00003 + kegg:C00001 = kegg:C00047 + kegg:C00026 + kegg:C00004,nan,"N6-(L-1,3-dicarboxypropyl)-L-lysine + NAD(ox) + H2O(l) = L-lysine(aq) + 2-oxoglutarate(aq) + NAD(red)",nan,06XU/WES,298.15,7.0,3.9e-07,nan,spectrophotometry,nan, ,1.5.1.7,nan,nan,nan, ,nan
4355,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2297,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1880,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,5.42,8.65,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4356,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2300,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1881,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,6.45,10.5,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4357,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2289,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1882,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.5,11.59,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4358,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2290,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1883,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.89,11.65,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4359,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2298,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1884,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,293.15,6.22,9.81,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4360,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2286,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1885,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,293.15,7.24,11.28,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4361,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2291,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1886,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,293.15,8.06,11.74,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4362,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2292,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1887,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.4,11.3,nan,spectrophotometry,nan,1.34 = -log[Mg+2],5.4.2.1,nan,nan,0.085,0.046,nan
4363,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2293,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1888,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.4,11.31,nan,spectrophotometry,nan,1.48 = -log[Mg+2],5.4.2.1,nan,nan,0.046,0.032,nan
4364,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2294,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1889,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.4,11.64,nan,spectrophotometry,nan,1.34 = -log[Mg+2],5.4.2.1,nan,nan,0.059,0.059,nan
4365,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2280,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1890,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.45,10.45,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4366,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2295,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1891,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.4,11.36,nan,spectrophotometry,nan,1.48 = -log[Mg+2],5.4.2.1,nan,nan,0.032,0.038,nan
4367,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2299,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1892,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,6.2,10.02,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4368,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2287,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1893,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.1,11.4,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4369,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2281,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1894,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,6.66,10.72,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.065,0.065,nan
4370,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2285,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1895,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.8,11.14,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4371,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2296,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1896,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.4,11.11,nan,spectrophotometry,nan,1.34 = -log[Mg+2],5.4.2.1,nan,nan,0.038,0.085,nan
4372,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2278,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1897,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.01,10.43,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4373,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2288,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1898,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,8.12,11.47,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4374,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2282,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1899,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.55,10.84,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4375,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2283,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1900,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.89,11.1,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4376,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2284,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1901,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,7.89,11.1,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4377,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2279,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1902,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,nan,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),nan,74CLA/BIR,303.15,6.97,10.06,nan,spectrophotometry,nan, ,5.4.2.1,nan,nan,0.3,0.3,nan
4378,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1904,glutaminase,kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,nan,L-glutamine(aq) + H2O(l) = L-glutamate(aq) + ammonia(aq),nan,00KIS/TEW,298.15,5.14, ,nan,calorimetry and chromatography,nan, ,3.5.1.2,nan,nan,nan,0.11,nan
4379,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1905,asparaginase,kegg:C00152 + kegg:C00001 = kegg:C00049 + kegg:C00014,nan,L-asparagine(aq) + H2O(l) = L-aspartate(aq) + ammonia(aq),nan,00KIS/TEW,298.15,7.03, ,nan,calorimetry and chromatography,nan, ,3.5.1.1,nan,nan,nan,0.11,nan
4380,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1949,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,7.34, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4381,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1950,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,7.63, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4382,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1951,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,7.93, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4383,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1952,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,8.02, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4384,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1953,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,8.2, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4385,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1954,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,8.23, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4386,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1955,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,8.38, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4387,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1956,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,304.65,7.91, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4388,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1957,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,7.08, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4389,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1958,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,298.15,8.96, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4390,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1959,AMP deaminase,kegg:C00020 + kegg:C00001 = kegg:C00130 + kegg:C00014,nan,AMP(aq) + H2O(l) = IMP(aq) + ammonia(aq),nan,93LAR/TEW,310.15,7.79, ,nan,calorimetry,nan, ,3.5.4.6,nan,nan,nan, ,nan
4391,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_3925,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1965,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,nan,2 ADP(aq) = AMP(aq) + ATP(aq),nan,91TEW/GOL2,298.15,8.31,0.343,nan,high-pressure liquid-chromatography,nan,3.29 = -log[Mg+2] or 6.72 (-log[Mg+2]),2.7.4.3,nan,nan,0.072, ,nan
4392,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_3929,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1966,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,nan,2 ADP(aq) = AMP(aq) + ATP(aq),nan,91TEW/GOL2,292.15,8.46,0.352,nan,high-pressure liquid-chromatography,nan,3.29 = -log[Mg+2] or 6.66 (-log[Mg+2]),2.7.4.3,nan,nan,0.071, ,nan
4393,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_3931,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1967,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,nan,2 ADP(aq) = AMP(aq) + ATP(aq),nan,91TEW/GOL2,304.15,8.16,0.357,nan,high-pressure liquid-chromatography,nan,3.29 = -log[Mg+2] or 6.78 (-log[Mg+2]),2.7.4.3,nan,nan,0.072, ,nan
4394,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_3932,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1968,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,nan,2 ADP(aq) = AMP(aq) + ATP(aq),nan,91TEW/GOL2,304.15,8.34,0.351,nan,high-pressure liquid-chromatography,nan,3.29 = -log[Mg+2] or 6.78 (-log[Mg+2]),2.7.4.3,nan,nan,0.08, ,nan
4395,nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_3935,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1969,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,nan,2 ADP(aq) = AMP(aq) + ATP(aq),nan,91TEW/GOL2,298.15,8.34,0.381,nan,high-pressure liquid-chromatography,nan,2.62 = -log[Mg+2] or 6.02 (-log[Mg+2]),2.7.4.3,nan,nan,0.07, ,nan
