,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
3764,3764,,,triacylglycerol lipase,,,n-decanoic acid glycerol monoester(sln) + H2O(sln) = n-decanoic acid(sln) + glycerol(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_725,308.15,,0.91,,HPLC,,,3.1.1.3,,,,,
3765,3765,,,triacylglycerol lipase,,,n-decanoic acid glycerol triester(sln) + H2O(sln) = n-decanoic acid(sln) + n-decanoic acid glycerol diester(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_726,308.15,,2.5,,HPLC,,,3.1.1.3,,,,,
3766,3766,,,triacylglycerol lipase,,,n-octanoic acid glycerol diester(sln) + H2O(sln) = n-octanoic acid(sln) + n-octanoic acid glycerol monoester(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_728,308.15,,0.91,,HPLC,,,3.1.1.3,,,,,
3767,3767,,,triacylglycerol lipase,,,n-octanoic acid glycerol monoester(sln) + H2O(sln) = n-octanoic acid(sln) + glycerol(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_729,308.15,,0.71,,HPLC,,,3.1.1.3,,,,,
3768,3768,,,triacylglycerol lipase,,,n-octanoic acid glycerol triester(sln) + H2O(sln) = n-octanoic acid(sln) + n-octanoic acid glycerol diester(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_730,308.15,,1.7,,HPLC,,,3.1.1.3,,,,,
3769,3769,,,triacylglycerol lipase,,,diolein(sln) + H2O(sln) = oleic acid(sln) + monoolein(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_738,308.15,,1.3,,HPLC,,,3.1.1.3,,,,,
3770,3770,,,triacylglycerol lipase,,,monoolein(sln) + H2O(sln) = oleic acid(sln) + glycerol(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_740,308.15,,0.91,,HPLC,,,3.1.1.3,,,,,
3771,3771,,,triacylglycerol lipase,,,triolein(sln) + H2O(sln) = oleic acid(sln) + diolein(sln),Janssen A.E.M.; Van der Padt A.; Van't Riet K.; Biotechnol. Bioeng.; 42 953 (1993).,93JAN/PAD_742,308.15,,1.7,,HPLC,,,3.1.1.3,,,,,
3772,3772,4067,1545,histidine ammonia-lyase,kegg:C00135 = kegg:C00785 + kegg:C00014,,L-histidine(aq) = urocanate(aq) + ammonia(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_1217,298.25,8.41,,3.01,HPLC,Tris (0.101 mol kg-1) + HCl,,4.3.1.3,,,0.167,0.167,
3773,3773,4066,1546,histidine ammonia-lyase,kegg:C00135 = kegg:C00785 + kegg:C00014,,L-histidine(aq) = urocanate(aq) + ammonia(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_1217,298.25,8.7,,2.35,HPLC,Tris (0.101 mol kg-1) + HCl,,4.3.1.3,,,0.145,0.145,
3774,3774,,1542,histidine ammonia-lyase,kegg:C00135 = kegg:C00785 + kegg:C00014,,L-histidine(aq) = urocanate(aq) + ammonia(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_1218,298.15,8.15,,,calorimetry,phosphate,,4.3.1.3,,, ,0.3,9.24
3775,3775,,1543,histidine ammonia-lyase,kegg:C00135 = kegg:C00785 + kegg:C00014,,L-histidine(aq) = urocanate(aq) + ammonia(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_1218,310.15,8.15,,,calorimetry,phosphate,,4.3.1.3,,, ,0.29,9.44
3776,3776,4062,62,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_759,298.15,8.86,,189,HPLC,phosphate,4.5 = -log[Mg+2],3.1.3.1,,,1.4,1.4,
3777,3777,,4314,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_760,298.15,8.02,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.078,2.44
3778,3778,,4310,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_760,298.15,8.42,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.052,1.76
3779,3779,,4311,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_760,298.15,8.85,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.052,0.55
3780,3780,,4312,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_760,304.55,7.78,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.086,2.53
3781,3781,,4313,alkaline phosphatase,kegg:C00020 + kegg:C00001 = kegg:C00212 + kegg:C00009,,AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_760,310.15,7.62,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.083,3.5
3782,3782,4064,932,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_784,298.15,8.55,,158,HPLC,phosphate,4.44 = -log[Mg+2],3.1.3.1,,,1.53,1.53,
3783,3783,,1816,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_785,298.15,8.15,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.083,1.54
3784,3784,4065,1820,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_785,298.15,8.55,,,HPLC,Tris + HCl,3.0 = -log[Mg+2] or 4.44 (-log[Mg+2]),3.1.3.1,0.001,,1.53,0.063,-0.62
3785,3785,,1817,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_785,298.15,9.14,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.045,-1.89
3786,3786,,1818,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_785,304.55,7.92,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.087,-1.83
3787,3787,,1819,alkaline phosphatase,kegg:C00130 + kegg:C00001 = kegg:C00294 + kegg:C00009,,IMP(aq) + H2O(l) = inosine(aq) + orthophosphate(aq),Larson J.W.; Tewari Y.B.; Goldberg R.N.; J. Chem. Thermodyn. 25 73 (1993).,93LAR/TEW_785,310.15,7.81,,,calorimetry,Tris + HCl,3.0 = -log[Mg+2],3.1.3.1,0.001,, ,0.087,2.3
3788,3788,4068,3246,sinapate 1-glucosyltransferase,kegg:C00029 + kegg:C00482 = kegg:C00015 + kegg:C01175,,UDPglucose(aq) + sinapate(aq) = UDP(aq) + 1-sinapoyl-D-glucose(aq),Mock H.-P.; Strack D.; Phytochemistry; 32 575 (1993).,93MOC/STR_453,303.15,6,0.21,,HPLC,Mes (0.090 mol dm-3),,2.4.1.120,,,,,
3789,3789,4069,,2-arylpropionyl-CoA epimerase,,,(S)-2-(4-isobutylphenyl)propionyl-CoA(aq) =  (R)-2-(4-isobutylphenyl)propionyl-CoA(aq),Shieh W.-R.; Chen C.-S.; J. Biol. Chem.; 268 3487 (1993).,93SHI/CHE_1243,303.15,7,1.5,,HPLC,phosphate (0.10 mol dm-3),,5.1.2.-,,,,,
3790,3790,,4212,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,6.47,,,calorimetry,phosphate,,3.5.3.1,,, ,0.254,-21.83
3791,3791,,4213,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,6.94,,,calorimetry,phosphate,,3.5.3.1,,, ,0.271,-21.51
3792,3792,,4205,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.46,,,calorimetry,phosphate,,3.5.3.1,,, ,0.294,-21.22
3793,3793,,4210,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.67,,,calorimetry,phosphate,,3.5.3.1,,, ,0.303,-21.15
3794,3794,,4206,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.79,,,calorimetry,phosphate,,3.5.3.1,,, ,0.818,-21.53
3795,3795,,4207,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.83,,,calorimetry,phosphate,,3.5.3.1,,, ,0.493,-21.31
3796,3796,,4208,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.94,,,calorimetry,phosphate,,3.5.3.1,,, ,0.304,-20.94
3797,3797,,4209,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,8.27,,,calorimetry,phosphate,,3.5.3.1,,, ,0.306,-21.01
3798,3798,,4214,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,304.65,7.87,,,calorimetry,phosphate,,3.5.3.1,,, ,0.298,-21.47
3799,3799,,4211,arginase,kegg:C00062 + kegg:C00001 = kegg:C00077 + kegg:C00086,,L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,310.25,7.86,,,calorimetry,phosphate,,3.5.3.1,,, ,0.297,-22.03
3800,3800,,3881,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.7,,,calorimetry,phosphate,,3.5.3.6,,, ,0.305,-32.03
3801,3801,,3877,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.87,,,calorimetry,phosphate,,3.5.3.6,,, ,0.896,-31.9
3802,3802,,3878,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.92,,,calorimetry,phosphate,,3.5.3.6,,, ,0.519,-31.96
3803,3803,,3879,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,6.15,,,calorimetry,phosphate,,3.5.3.6,,, ,0.329,-32.23
3804,3804,,3880,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,6.55,,,calorimetry,phosphate,,3.5.3.6,,, ,0.352,-32.52
3805,3805,,3883,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,7.21,,,calorimetry,phosphate,,3.5.3.6,,, ,0.394,-33.56
3806,3806,,3882,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,304.65,6.1,,,calorimetry,phosphate,,3.5.3.6,,, ,0.324,-32.42
3807,3807,,3884,arginine deiminase,kegg:C00062 + kegg:C00001 = kegg:C00327 + kegg:C00014,,L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,310.15,6.13,,,calorimetry,phosphate,,3.5.3.6,,, ,0.329,-32.92
3808,3808,4073,1050,maleate hydratase,kegg:C00497 = kegg:C01384 + kegg:C00001,,(R)-malate(aq) = maleate(aq) + H2O(l),van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1189,298.15,7,0.000488,,HPLC,potassium phosphate (0.025 mol dm-3),,4.2.1.31,,,0.1,,
3809,3809,4072,744,(R)-2-methylmalate dehydratase,kegg:C02612 = kegg:C02226 + kegg:C00001,,(R)-2-methylmalate(aq) = 2-methylmaleate(aq) + H2O(l),van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1192,298.15,7,0.00962,,HPLC,potassium phosphate (0.025 mol dm-3),,4.2.1.35,,,0.1,,
3810,3810,4071,2726,dimethylmaleate hydratase,kegg:C03652 = kegg:C00922 + kegg:C00001,,"(2R,3S)-2,3-dimethylmalate(aq) = dimethylmaleate(aq) + H2O(l)",van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1202,298.15,7,0.089,,HPLC,potassium phosphate (0.025 mol dm-3),,4.2.1.85,,,0.1,,
3811,3811,,,glutathione transferase,,,glutathione(aq) + ethyl-(E)-2-octenoate(aq)= glutathione derivative of ethyl (E)-2-octenoate(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_490,298.15,7.4,435,,HPLC,phosphate (0.066 mol dm-3),,2.5.1.18,,,,,
3812,3812,4076,,glutathione transferase,,,glutathione(aq) + methyl-(E)-2-octenoate(aq) = glutathione derivative of methyl (E)-2-octenoate(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_491,298.15,7.4,212,,HPLC,phosphate (0.066 mol dm-3),,2.5.1.18,,,,,
3813,3813,4075,,glutathione transferase,,,glutathione(aq) + (E)-3-nonen-2-one(aq) = glutathione derivative of (E)-3-nonen-2-one(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_492,298.15,7.4,2600,,HPLC,phosphate (0.066 mol dm-3),,2.5.1.18,,,,,
3814,3814,4074,,glutathione transferase,,,glutathione(aq) + (E)-2-octenal(aq) = glutathione derivative of (E)-2-octenal(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_493,298.15,7.4,7100,,HPLC,phosphate (0.066 mol dm-3),,2.5.1.18,,,,,
3815,3815,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1041,282.35,5.55,95,,HPLC,acetate,,3.5.2.6,,,,0.15,
3816,3816,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,6.51,,,HPLC,phosphate,,3.5.2.6,,,,0.241,-76.4
3817,3817,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.06,,,HPLC,phosphate,,3.5.2.6,,,,0.287,-76.9
3818,3818,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.5,,,HPLC,phosphate,,3.5.2.6,,,,0.296,-83.2
3819,3819,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.96,,,HPLC,phosphate,,3.5.2.6,,,,0.3,-84
3820,3820,,,_-lactamase,,,ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,304.65,6.58,,,HPLC,phosphate,,3.5.2.6,,,,0.254,-78
3821,3821,,2353,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1044,298.15,6.01,2.9,,calorimetry,phosphate,,3.5.2.6,,, ,0.25,
3822,3822,4078,2360,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,6.01,,,HPLC,phosphate,,3.5.2.6,,,0.253,0.297,-79.5
3823,3823,,2354,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,6.98,,,calorimetry,phosphate,,3.5.2.6,,, ,0.478,-77.1
3824,3824,,2358,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7,,,calorimetry,phosphate,,3.5.2.6,,, ,0.279,-78.4
3825,3825,,2355,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7.01,,,calorimetry,phosphate,,3.5.2.6,,, ,0.782,-78.9
3826,3826,,2356,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7.51,,,calorimetry,phosphate,,3.5.2.6,,, ,0.296,-77.7
3827,3827,,2359,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,304.65,6.53,,,calorimetry,phosphate,,3.5.2.6,,, ,0.253,-77.1
3828,3828,,2357,_-lactamase,kegg:C05551 + kegg:C00001 = kegg:C06567,,penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,310.15,6.53,,,calorimetry,phosphate,,3.5.2.6,,, ,0.255,-76.5
3829,3829,4082,2396,serine acetyltransferase,kegg:C00024 + kegg:C00065 = kegg:C00010 + kegg:C00979,,acetyl-CoA(aq) + L-serine(aq) = CoA(aq) + O-acetyl-L-serine(aq),Leu L.-S.; Cook P.F.; Biochemistry; 33 2667 (1994).,94LEU/COO_409,298.15,6,15,,spectrophotometry,Mes (0.1 mol dm-3),,2.3.1.30,,,,,
3830,3830,4083,4376,mannitol dehydrogenase,kegg:C00392 + kegg:C00006 = kegg:C00095 + kegg:C00005,,D-mannitol(aq) + NADP(aq) = D-fructose(aq) + NADPH(aq),Noeldner P.K-M.; Coleman M.J.; Faulks R.; Oliver R.P.; Physiol. Mol. Plant Pathol.; 45 281 (1994).,94NOE/COL_197,310.15,7.5,0.0917,,HPLC and spectrophotometry,Tris (0.020 mol dm-3) + HCl,,1.1.1.67,,,,,
3831,3831,4084,1840,tryptophanase,kegg:C00078 + kegg:C00001 = kegg:C00463 + kegg:C00022 + kegg:C00014,,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,287.45,7.98,,8.90E-05,HPLC,potassium phosphate (0.10 mol kg-1),,4.1.99.1,,,0.727,0.726,
3832,3832,4085,1852,tryptophanase,kegg:C00078 + kegg:C00001 = kegg:C00463 + kegg:C00022 + kegg:C00014,,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,287.45,7.98,,8.30E-05,HPLC,potassium phosphate (0.10 mol kg-1),,4.1.99.1,,,0.726,0.727,
3833,3833,4086,1859,tryptophanase,kegg:C00078 + kegg:C00001 = kegg:C00463 + kegg:C00022 + kegg:C00014,,L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,292.15,7.9,,0.000137,HPLC,potassium phosphate (0.10 mol kg-1),,4.1.99.1,,,0.726,0.726,
