,du_matched_index,standard_id,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,PMID,DOI,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
4707,3290,3448.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,270.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4708,3291,3449.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,280.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4709,3275,3450.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,82.0, ,radioactivity, ,"1.4 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.04;pyrophosphate=0 _ MgCl2 (0.04 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4710,3328,3451.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,89.0, ,radioactivity, ,"1.0 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.0012;(Mg)1(Cl)2=0.1;pyrophosphate=0 _ MgCl2 (0.1 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4711,3306,3452.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,170.0, ,radioactivity, ,"1.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.05;pyrophosphate=0 _ MgCl2 (0.05 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4712,3277,3453.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,8.93,130.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4713,3287,3454.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,98.0, ,radioactivity, ,"1.4 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.04;pyrophosphate=0 _ MgCl2 (0.04 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4714,3335,3455.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,6.2,2600.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.0012;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4715,3326,3456.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,1000.0, ,radioactivity, ,"2.4 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.012;(Mg)1(Cl)2=0.004;pyrophosphate=0 _ MgCl2 (0.004 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4716,3313,3457.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,293.15,7.8,280.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4717,3314,3458.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,293.15,7.8,280.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4718,3260,3459.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,130.0, ,radioactivity, ,"2.4 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.001;(Mg)1(Cl)2=0.004;pyrophosphate=0 _ MgCl2 (0.004 mol/L), orthophosphate (0.001 mol/L) _ ",3.6.1.1, , , , , 
4719,3262,3460.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,350.0, ,radioactivity, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.001;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ MgCl2 (0.001 mol/L), orthophosphate (0.001 mol/L) _ ",3.6.1.1, , , , , 
4720,3266,3461.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,72.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.002;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.002 mol/L) _ ",3.6.1.1, , , , , 
4721,3292,3462.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,6.42,570.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4722,3295,3463.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,690.0, ,radioactivity, ,"2.4 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.004;(Mg)1(Cl)2=0.004;pyrophosphate=0 _ MgCl2 (0.004 mol/L), orthophosphate (0.004 mol/L) _ ",3.6.1.1, , , , , 
4723,3321,3464.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,110.0, ,radioactivity, ,"1.7 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.012;(Mg)1(Cl)2=0.05;pyrophosphate=0 _ MgCl2 (0.05 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4724,3330,3465.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.0,190.0, ,radioactivity, ,"1.3 = -log[Mg+2] _ mol/L;imidazole=0.05;orthophosphate=0.0012;(Mg)1(Cl)2=0.05;pyrophosphate=0 _ MgCl2 (0.05 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4725,3317,3466.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,660.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4726,3311,3467.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,313.15,7.8,230.0, ,radioactivity, ,"1.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.025;pyrophosphate=0 _ MgCl2 (0.025 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4727,3264,3468.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,540.0, ,radioactivity, ,"3.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.001;(Mg)1(Cl)2=0.0005;pyrophosphate=0 _ MgCl2 (0.0005 mol/L), orthophosphate (0.001 mol/L) _ ",3.6.1.1, , , , , 
4728,3273,3469.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,900.0, ,radioactivity, ,"3.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.002;(Mg)1(Cl)2=0.0005;pyrophosphate=0 _ MgCl2 (0.0005 mol/L), orthophosphate (0.002 mol/L) _ ",3.6.1.1, , , , , 
4729,3316,3470.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,302.15,7.8,490.0, ,radioactivity, ,"2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.01;pyrophosphate=0 _ MgCl2 (0.01 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4730,3304,3471.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,299.15,7.8,110.0, ,radioactivity, ,"1.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.1;orthophosphate=0.012;(Mg)1(Cl)2=0.05;pyrophosphate=0 _ MgCl2 (0.05 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4731,3323,3472.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,400.0, ,radioactivity, ,"2.4 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.012;(Mg)1(Cl)2=0.012;pyrophosphate=0 _ MgCl2 (0.012 mol/L), orthophosphate (0.012 mol/L) _ ",3.6.1.1, , , , , 
4732,3272,3473.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,84DEM, , ,308.15,7.8,530.0, ,radioactivity, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.002;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ MgCl2 (0.001 mol/L), orthophosphate (0.002 mol/L) _ ",3.6.1.1, , , , , 
4733,2558,3474.0,sulfate adenylyltransferase,kegg:C00002 + kegg:C00059 = kegg:C00013 + kegg:C00224,CHB_15422 + CHB_16189 = CHB_17709 + CHB_18361,ATP(aq) + sulfate(aq) = pyrophosphate(aq) + adenylylsulfate(aq), ,76FAR/CRY, , ,303.15,8.0,2.5e-09, ,radioactivity, ,mol/L;Tris-HCl=0.08;(Mg)1(Cl)2=0.008  ,2.7.7.4, , , , , 
4734,,3487.0,CO-methylating acetyl-CoA synthase,kegg:C00024 + kegg:C06021 = kegg:C00237 + kegg:C06020 + kegg:C00010, ,acetyl-CoA(aq) + corrinoid protein(aq) = carbon monoxide(aq) + methylcorrinoid protein(aq) + CoA(aq), ,06TAN/SUR, , ,298.15,8.0,5e-05, ,chromatography, , ,2.3.1.169, , , , , 
4735,4186,3489.0,"glucan 1,4--glucosidase",kegg:C05402 + kegg:C00001 = kegg:C00124 + kegg:C00031,CHB_15377 + CHB_61827 = CHB_4139 + CHB_4167,#NAME, ,97PES/PRI, , ,318.15,4.5,40.0, ,GC + MS, ,mol/L;acetate buffer=0.05  ,3.2.1.3, , , , , 
4736,4185,3490.0,"glucan 1,4--glucosidase",kegg:C05402 + kegg:C00001 = kegg:C00124 + kegg:C00031,CHB_15377 + CHB_28053 = CHB_4139 + CHB_4167,#NAME, ,97PES/PRI, , ,318.15,4.5,53.0, ,GC + MS, ,mol/L;acetate buffer=0.05  ,3.2.1.3, , , , , 
4737,,3496.0,"glucan 1,4--glucosidase",kegg:C00252 + kegg:C00001 = 2 kegg:C00031, ,-isomaltose(aq) + H2O(l) = 2 D-glucose(aq), ,97PES/PRI, , ,318.15,4.5,81.0, ,GC + MS, , ,3.2.1.3, , , , , 
4738,3514,3521.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,7.3,980.0, ,spectrophotometry, ,"2.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;MES=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.005;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.005 mol/L) _ ",3.6.1.1, , , , , 
4739,3538,3522.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,1280.0, ,spectrophotometry, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.001 mol/L) _ ",3.6.1.1, , , , , 
4740,3529,3523.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,300.0, ,spectrophotometry, ,"2.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.005;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.005 mol/L) _ ",3.6.1.1, , , , , 
4741,3521,3524.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,152.0, ,spectrophotometry, ,"1.96 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.011;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.011 mol/L) _ ",3.6.1.1, , , , , 
4742,3535,3525.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,650.0, ,spectrophotometry, ,"2.6 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.0025;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.0025 mol/L) _ ",3.6.1.1, , , , , 
4743,3528,3526.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,330.0, ,spectrophotometry, ,"2.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.0075;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.0075 mol/L) _ ",3.6.1.1, , , , , 
4744,3522,3527.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,158.0, ,spectrophotometry, ,"1.96 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.011;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.011 mol/L) _ ",3.6.1.1, , , , , 
4745,3518,3528.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,126.0, ,spectrophotometry, ,"1.82 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.015;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.015 mol/L) _ ",3.6.1.1, , , , , 
4746,3523,3529.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,184.0, ,spectrophotometry, ,"1.96 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0075;(Mg)1(Cl)2=0.011;pyrophosphate=0 _ orthophosphate (0.0075 mol/L), MgCl2 (0.011 mol/L) _ ",3.6.1.1, , , , , 
4747,3541,3530.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,2820.0, ,spectrophotometry, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.001 mol/L) _ ",3.6.1.1, , , , , 
4748,3537,3531.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,1050.0, ,spectrophotometry, ,"2.6 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.0025;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.0025 mol/L) _ ",3.6.1.1, , , , , 
4749,3530,3532.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,330.0, ,spectrophotometry, ,"2.12 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.005;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.005 mol/L) _ ",3.6.1.1, , , , , 
4750,3524,3533.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,228.0, ,spectrophotometry, ,"1.96 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.011;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.011 mol/L) _ ",3.6.1.1, , , , , 
4751,3517,3534.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,116.0, ,spectrophotometry, ,"1.82 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.015;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.015 mol/L) _ ",3.6.1.1, , , , , 
4752,3525,3535.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,195.0, ,spectrophotometry, ,"2.12 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.0075;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.0075 mol/L) _ ",3.6.1.1, , , , , 
4753,3540,3536.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,2230.0, ,spectrophotometry, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0075;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ orthophosphate (0.0075 mol/L), MgCl2 (0.001 mol/L) _ ",3.6.1.1, , , , , 
4754,3534,3537.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,495.0, ,spectrophotometry, ,"2.6 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0025;(Mg)1(Cl)2=0.0025;pyrophosphate=0 _ orthophosphate (0.0025 mol/L), MgCl2 (0.0025 mol/L) _ ",3.6.1.1, , , , , 
4755,3516,3538.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,7.3,3300.0, ,spectrophotometry, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;MES=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.001 mol/L) _ ",3.6.1.1, , , , , 
4756,3519,3539.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,144.0, ,spectrophotometry, ,"1.82 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.0075;(Mg)1(Cl)2=0.015;pyrophosphate=0 _ orthophosphate (0.0075 mol/L), MgCl2 (0.015 mol/L) _ ",3.6.1.1, , , , , 
4757,3539,3540.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,1870.0, ,spectrophotometry, ,"3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.005;(Mg)1(Cl)2=0.001;pyrophosphate=0 _ orthophosphate (0.005 mol/L), MgCl2 (0.001 mol/L) _ ",3.6.1.1, , , , , 
4758,3532,3541.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,536.0, ,spectrophotometry, ,"2.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.005;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.005 mol/L) _ ",3.6.1.1, , , , , 
4759,3533,3542.0,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,CHB_15377 + CHB_18361 = 2 CHB_26078,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq), ,86DAL/REN, , ,303.15,8.0,536.0, ,spectrophotometry, ,"2.3 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;orthophosphate=0.01;(Mg)1(Cl)2=0.005;pyrophosphate=0 _ orthophosphate (0.01 mol/L), MgCl2 (0.005 mol/L) _ ",3.6.1.1, , , , , 
